0330e73b-c9ba-4440-b153-284c6a9210d0;c308f812-7e5a-483a-ac1f-1f5742a53784;1.0;Hydrocarbons, aromatic;Elementary flows/Emission to water/fresh water;;Hydrocarbons, aromatic;water/surface water;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
037120b3-baa8-402f-980f-825dcb8ba5d3;1a19ad61-abd0-4d42-9828-8fae315c0b06;1.0;4-Methyl-2-pentanone;Elementary flows/Emission to water/lake;;4-Methyl-2-pentanone;water/surface water;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
038bfda0-5403-41a8-8a1c-a7cd1d761266;6d3849fb-dbf1-40cf-905e-ba11be1ba9f4;1.0;Tellurium-132;Elementary flows/Emission to water/river;;Tellurium-132;water/surface water;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;4923348e-591b-4772-b224-d19df86f04c9;kBq;;;;;;
04512c78-0228-4291-8c4d-7e64b6ad670c;276e755c-ed57-466a-b555-4658c791f385;1.0;Beryllium;Elementary flows/Emission to water/fresh water;;Beryllium;water/surface water;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
047f1ca8-4347-46a8-b93a-ccf3ae3edf4f;0561e8f7-bb2b-45b7-b4ab-e750f6842981;1.0;Chlorinated solvents, unspecified;Elementary flows/Emission to water/lake;;Chlorinated solvents, unspecified;water/surface water;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
04d64aaa-b414-4dea-bf43-78b8b68a1894;42901ad7-4be5-47d9-82cd-380ca34281c1;1.0;Cesium-137;Elementary flows/Emission to water/lake;;Cesium-137;water/surface water;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;4923348e-591b-4772-b224-d19df86f04c9;kBq;;;;;;
050e014d-9417-4264-8459-164f0ee1ad0d;3cee5838-69ba-44f9-bc30-84f82bff2dd9;1.0;Acetonitrile;Elementary flows/Emission to water/fresh water, long-term;;Acetonitrile;water/ground-, long-term;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
053fbadb-c0e4-49ac-a71d-9bc5183f22bf;a48a7aca-da79-4d39-a40c-f7efa97d7444;1.0;Uranium-235;Elementary flows/Emission to water/fossil-;;Uranium-235;water/ground-;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;4923348e-591b-4772-b224-d19df86f04c9;kBq;;;;;;
054df7a0-8437-4af9-9be7-9c2acde8ea64;409f6c8a-95df-4e86-8306-5439bd0643c8;1.0;Thorium-234;Elementary flows/Emission to water/river;;Thorium-234;water/surface water;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;4923348e-591b-4772-b224-d19df86f04c9;kBq;;;;;;
05798dd0-f8fc-4d0e-8470-7669433fa86e;a39f2c87-b661-4f04-827d-2326c51fcf10;1.0;Lanthanum-140;Elementary flows/Emission to water/fossil-;;Lanthanum-140;water/ground-;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;4923348e-591b-4772-b224-d19df86f04c9;kBq;;;;;;
062b16a8-4a57-449e-b910-68544b788f0b;c5a05d85-646d-4c61-860c-5558eb1990f4;1.0;Phthalate, dioctyl-;Elementary flows/Emission to water/river;;Phthalate, dioctyl-;water/surface water;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
0630078d-59ac-46c7-8ce4-405c8fb5d213;a0a9fc24-9752-434a-b115-96d161bf5059;1.0;Chloroacetic acid;Elementary flows/Emission to water/lake;;Chloroacetic acid;water/surface water;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
066872fe-7faf-4fa1-b6b7-a347c395976f;f5d022f1-c26d-4044-ac88-d7c5bbff83c4;1.0;Nitrite;Elementary flows/Emission to water/fresh water, long-term;;Nitrite;water/ground-, long-term;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
066bec53-95f3-4407-8977-53f04ad3b68c;4a1542d8-5f0e-488e-90d1-658d40c41695;1.0;Phthalate, dimethyl-;Elementary flows/Emission to water/fresh water;;Phthalate, dimethyl-;water/surface water;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
06e95c16-9fa2-4cfe-b552-b50db0b909f1;061d04a0-af1d-4884-bdd3-997b6cd5550f;1.0;Boron;Elementary flows/Emission to water/fresh water, long-term;;Boron;water/ground-, long-term;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
0707f99b-fb3d-495c-9a2c-0c807a8fdbde;007de693-1d9e-40a5-a8b4-3d11bce8be9a;1.0;Aniline;Elementary flows/Emission to water/river, long-term;;Aniline;water/ground-, long-term;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
07f3d362-556b-4115-adab-7df08f6b90d0;c708b024-c922-4c43-8a49-81c472c48f75;1.0;Iodine-133;Elementary flows/Emission to water/river;;Iodine-133;water/surface water;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;4923348e-591b-4772-b224-d19df86f04c9;kBq;;;;;;
0848c390-abd4-45e0-bbb3-5645c0052a05;1fd12487-3082-4e34-b211-8ba77d1f51f6;1.0;Cyclohexane;Elementary flows/Emission to water/lake;;Cyclohexane;water/surface water;;93a60a56-a3c8-11da-a746-0800200b9a66;Mass;;;20aadc24-a391-41cf-b340-3e4529f44bde;kg;487df68b-4994-4027-8fdc-a4dc298257b7;kg;;;;;;
085f2660-1046-4946-8f1d-208ff2f11602;409f6c8a-95df-4e86-8306-5439bd0643c8;1.0;Thorium-234;Elementary flows/Emission to water/lake;;Thorium-234;water/surface water;;93a60a56-a3c8-17da-a746-0800200c9a66;Radioactivity;;;e9773595-284e-46dd-9671-5fc9ff406833;kBq;4923348e-591b-4772-b224-d19df86f04c9;kBq;;;;;;
