"9a0997cc-7271-3ba1-b905-bfc8b81bd927";"Economic unit groups";;"UNIT_GROUP";
"8a4312de-4b99-3248-8bf8-67e4e72b2d54";"Economic flow properties";;"FLOW_PROPERTY";
"87cfd36b-db77-3a88-8c0e-7102ce682690";"Technical flow properties";;"FLOW_PROPERTY";
"00d44049-4768-313c-b2a5-c2d545f8e0ec";"Technical unit groups";;"UNIT_GROUP";
